transaction_id,timestamp,account_id,device_id,session_id,amount,currency,merchant_id,merchant_category_code,merchant_risk_score,payment_rail,transaction_type,card_present,ip_address,location_country,location_region,authentication_method,auth_success,user_agent,beneficiary_account_id,beneficiary_merchant_id,beneficiary_is_new,avg_amount_last_1d,avg_amount_last_7d,transaction_count_last_1h,transaction_count_last_24h,device_age_days,account_age_days,is_new_device,is_new_beneficiary,velocity_score,merchant_familiarity_score,campaign_id,campaign_step,is_fraud,attack_family,attack_variant,lifecycle_stage,source_document,meta_hard_negative,meta_evasion_level,seconds_since_prev_tx,amount_to_avg_7d_ratio,amount_zscore_account,account_tx_count_to_date,distinct_beneficiaries_last_24h,distinct_devices_last_7d,hour_of_day,day_of_week,is_night,meta_label_flipped
txn_00092903_58655b34,2026-07-31T13:53:52.159441,acc_8d1bf1b551,dev_451a08842f,ses_e31064c112,99909.35,GBP,mch_324b5a2c1f,5732.0,0.1049,bank_transfer,purchase,False,127.0.0.1,GB,DL,otp,True,Mozilla/5.0,,mch_324b5a2c1f,True,0.0,4967.8,0,0,883,384,False,True,0.1171,0.0031,camp_ob005_bc9bef20,1,1,OB-005,Unauthorized_Data_Access,Third_Party_Open_Banking,open_banking,False,evasive,202631,20.1114,0.1917,53,0,1,13,4,0,False
txn_00076396_b0f0ea05,2026-08-04T17:16:26.341501,acc_c692e28ef9,dev_dabe860afd,ses_e54ed95bfd,156556.47,MYR,mch_d04186ca53,5411.0,0.3706,card,purchase,True,127.0.0.1,MY,UP,otp,True,Mozilla/5.0,,mch_d04186ca53,True,120519.73,941205.06,2,4,25,305,False,True,0.1879,0.0,camp_mch004_cd92c7fe,5,1,MCH-004,Front_Merchant_Laundering,Merchant,merchant,False,moderate,901,0.1663,-0.1876,35,4,3,17,1,0,False
txn_00070847_0fe63c95,2026-07-25T07:03:50.862533,acc_531b4cc321,dev_c3283d494a,ses_aea1eb6701,6693.92,INR,mch_06b5c16b9d,5411.0,0.7957,card,refund,False,127.0.0.1,IN,MH,unknown,True,Mozilla/5.0,,mch_06b5c16b9d,True,0.0,29007.26,0,0,0,697,True,True,0.0,0.0,camp_mch005_5935eab2,1,1,MCH-005,Fake_Damage_Images,Merchant,merchant,False,crude,461972,0.2308,-0.7321,7,0,1,7,5,0,False
txn_00082086_99e697e9,2026-08-15T12:52:10.744423,acc_000c757fbf,dev_5eb818048b,ses_3fcca9af02,1321456.62,INR,,,,bank_transfer,transfer,False,127.0.0.1,IN,HR,unknown,True,Mozilla/5.0,ben_a69011b994,,False,0.0,4652.33,0,0,26,329,False,False,0.2712,1.0,camp_n003_ba14f810,1,1,N-003,Agentic_Fraud_Operations,Cross_Stage_Network,network,False,crude,382191,284.0419,13.9642,52,0,2,12,5,0,False
txn_00069286_fc15011f,2026-05-22T16:36:39.302485,acc_a1b4917a83,dev_80901d2f4f,ses_ff5bd6b96b,24334.99,INR,mch_5604a9e5d6,5814.0,0.3003,card,purchase,False,127.0.0.1,IN,KL,otp,False,Mozilla/5.0,,mch_5604a9e5d6,False,12589.93,12589.93,11,11,764,517,False,False,0.6861,0.1013,camp_mch002_bb6db9a4,12,1,MCH-002,Shell_Company_Networks,Merchant,merchant,False,moderate,41,1.9329,0.7833,11,7,1,16,4,0,False
txn_00059789_95a98256,2026-06-01T03:29:35.369136,acc_3ea682048e,dev_8e407e65d3,ses_37d0a61366,21292.84,INR,,,,bank_transfer,token_usage,False,127.0.0.1,IN,HR,otp,True,Mozilla/5.0,,,False,0.0,52361.16,0,0,681,311,False,False,0.0094,,camp_gp006_a762d4e4,1,1,GP-006,AI_Assistant_Credential_Theft,Gateway_Processor,gateway_processor,False,moderate,425356,0.4067,,1,0,1,3,0,1,False
txn_00070211_b9706338,2026-05-30T08:38:11.160847,acc_283330f3bb,dev_1fefc16f81,ses_9f34259424,281007.04,INR,,,,bank_transfer,transfer,False,127.0.0.1,IN,TN,unknown,True,Mozilla/5.0,ben_ae5fe3f5bf,,False,63024.39,27318.49,0,5,891,1225,False,False,0.3139,0.2857,camp_mch006_eb944d57,8,1,MCH-006,Merchant_Phishing,Merchant,merchant,False,crude,20386,10.2863,3.885,22,4,4,8,5,0,False
txn_00022801_08369aff,2026-06-25T10:19:21.605655,acc_d6f18cb10b,dev_730bff223a,ses_0e07d65da8,51.74,SGD,mch_eff7be6a71,5311.0,0.4237,card,purchase,True,127.0.0.1,SG,WB,otp,False,Mozilla/5.0,,mch_eff7be6a71,True,2954.87,25889.46,1,4,541,0,False,True,0.2237,0.0346,camp_acq001_7286aaff,9,1,ACQ-001,Synthetic_Business_Fraud,Acquirer,acquirer,False,evasive,334,0.002,-0.4599,13,3,1,10,3,0,False
txn_00008952_883d8f1d,2026-07-06T18:02:59.358361,acc_21f8794a74,dev_227446b0e5,ses_fc68fdf340,95890.46,INR,,,,upi,transfer,False,127.0.0.1,IN,DL,unknown,True,Mozilla/5.0,ben_2833b20b50,,True,198584.81,166590.98,0,1,718,52,False,True,0.0411,0.0,camp_ag003_5df25997,2,1,AG-003,Sleeper_Memory_Poisoning,AI_Agent_Commerce,agent_commerce,False,crude,16325,0.5756,0.2142,14,1,3,18,0,0,False
txn_00090828_8257a259,2026-07-30T20:00:16.892692,acc_75d467df45,dev_ca59aed7b0,ses_06b781832d,25040.26,INR,,,,upi,scope_access,False,127.0.0.1,IN,UP,voice_verification,True,Mozilla/5.0,,,False,142126.49,142126.49,3,4,433,75,False,False,0.3252,,camp_ob005_efafff5a,5,1,OB-005,Permission_Misuse,Third_Party_Open_Banking,open_banking,False,moderate,594,0.1762,-0.1341,24,0,2,20,3,0,False
txn_00093167_74f6bcd8,2026-07-19T13:40:10.316448,acc_0d20d05769,dev_93d507d211,ses_5fbb35a8ce,449.35,INR,,,,bank_transfer,auth_attempt,False,127.0.0.1,IN,WB,password,True,Mozilla/5.0,,,False,179106.43,95835.13,0,1,222,523,False,False,0.0,,camp_ob005_4483c9a6,3,1,OB-005,Unauthorized_Data_Access,Third_Party_Open_Banking,open_banking,False,evasive,62469,0.0047,-0.6592,17,0,3,13,6,0,False
txn_00062019_f26dd024,2026-05-26T08:44:34.749644,acc_1d29d00ac8,dev_f019260b9b,ses_589335bc6d,4320.53,SGD,,,,account_recovery,account_recovery,False,127.0.0.1,SG,TG,voice_verification,True,Mozilla/5.0,,,False,28897.01,28897.01,10,10,576,21,False,False,0.6312,,camp_ato001_3e2c697b,11,1,ATO-001,Security_Question_Bypass,Identity_KYC,kyc,False,moderate,10,0.1495,-0.6428,10,1,2,8,1,0,False
txn_00094302_d6784c9d,2026-06-16T07:19:05.131415,acc_c270a0ee07,dev_7af86eda04,ses_90722cac8d,90225.46,INR,,,,bank_transfer,api_access,False,127.0.0.1,IN,HR,unknown,True,Mozilla/5.0,,,False,7.17,7.17,0,1,425,1006,False,False,0.257,,camp_ob003_13f0c8ec,3,1,OB-003,TPP_Credential_Theft,Third_Party_Open_Banking,open_banking,False,crude,59028,12583.7462,,2,1,1,7,1,0,False
txn_00050672_f39b3dd6,2026-05-22T05:15:24.954323,acc_dea98baab9,dev_bf40149e7c,ses_614ae2cedd,1173.75,INR,mch_1727d537d9,5311.0,0.1457,card,purchase,False,127.0.0.1,IN,KA,biometric,True,Mozilla/5.0,,mch_1727d537d9,True,30104.47,30104.47,8,10,480,1048,False,True,0.5774,0.0,camp_bbe001_f90f63f8,11,1,BBE-001,Motion_Forecasting,Device_Session,device_session,False,evasive,249,0.039,-1.4874,10,3,1,5,4,1,False
txn_00038840_cf3ddb30,2026-06-27T14:23:47.853492,acc_edae9d33bb,dev_19b7dedca4,ses_89eb1dd1f7,52953.5,INR,,,,token,transfer,False,127.0.0.1,IN,WB,unknown,True,Mozilla/5.0,ben_67db8f72a0,,False,150092.66,169973.18,1,8,0,1145,True,False,0.2956,0.9861,camp_cm003_0902554f,18,1,CM-003,Adaptive_Transaction_Pattern_Evasion,Cash_Out_Mule,cash_out,False,moderate,3195,0.3115,-0.5881,45,2,1,14,5,0,False
txn_00091438_3730485c,2026-07-10T21:43:54.345471,acc_6fbabae823,dev_c4c521da0e,ses_600343ef14,118723.47,INR,,,,bank_transfer,scope_access,False,127.0.0.1,IN,HR,unknown,True,Mozilla/5.0,,,False,132697.99,123222.82,4,13,192,516,False,False,0.5644,,camp_ob005_ca4559d8,14,1,OB-005,Scope_Creep,Third_Party_Open_Banking,open_banking,False,crude,2593,0.9635,-0.1737,34,4,1,21,4,0,False
txn_00000689_43cb36b7,2026-08-08T17:18:49.076931,acc_289255b2b4,dev_ba0512c105,ses_ae7b19f039,143025.24,SGD,,,,upi,transfer,False,127.0.0.1,SG,RJ,voice_verification,True,Mozilla/5.0,ben_04821171a2,,False,141593.62,228704.48,1,1,109,1984,False,False,0.1211,0.1745,camp_ag002_c0d960e9,2,1,AG-002,Agent_Social_Engineering,AI_Agent_Commerce,agent_commerce,False,moderate,6,0.6254,-0.0597,71,1,1,17,5,0,False
txn_00022915_be6d6e1a,2026-05-30T18:33:13.426689,acc_ab5863704e,dev_566a115ea7,ses_ef11cbdc90,36735.15,INR,mch_63ec10a020,5311.0,0.6566,card,purchase,False,127.0.0.1,IN,GJ,unknown,True,Mozilla/5.0,,mch_63ec10a020,True,3507.56,40892.92,2,2,144,751,False,True,0.2275,0.0378,camp_acq002_10839de4,3,1,ACQ-002,Threshold_Avoidance,Acquirer,acquirer,False,crude,149,0.8983,-0.0699,7,2,1,18,5,0,False
txn_00013645_778a1762,2026-06-11T07:22:00.400891,acc_b66907af8e,dev_f2477e504b,ses_863aa8fc71,29268.45,SAR,,,,upi,transfer,False,127.0.0.1,SA,TN,unknown,True,Mozilla/5.0,ben_2a8fe8bb4c,,True,24497.05,31103.29,13,13,296,1357,False,True,0.8209,0.0319,camp_aml002_199d1d77,14,1,AML-002,Mass_False_Positive_Generation,AML_Compliance,aml,False,crude,11,0.941,-0.4491,29,7,2,7,3,0,False
txn_00098924_03fd6396,2026-05-25T22:05:56.554445,acc_b623cd443e,dev_438791465b,ses_714b101b22,19344.7,INR,mch_7140661baa,5411.0,0.0264,card,purchase,True,127.0.0.1,IN,KL,biometric,True,Mozilla/5.0,,mch_7140661baa,True,170472.54,143262.35,2,3,192,1273,False,True,0.2856,0.0,camp_pif004_87e3ec59,4,1,PI-F004,Fake_Merchant_Onboarding,Payment_Initiation,payment_initiation,False,moderate,319,0.135,-0.9061,8,3,2,22,0,0,False
txn_00013941_9bf3e7ee,2026-08-04T17:42:44.669870,acc_9a38456b6d,dev_e5a1244d0d,ses_45f4c5e0e4,115022.72,INR,,,,bank_transfer,transfer,False,127.0.0.1,IN,TN,unknown,True,Mozilla/5.0,ben_c55d8cad88,,True,24774.23,24774.23,3,7,367,7,False,True,0.4911,0.045,camp_aml003_6a4112e9,8,1,AML-003,Fabricated_Supporting_Documentation,AML_Compliance,aml,False,crude,1709,4.6428,1.4432,22,4,3,17,1,0,False
txn_00091732_db624818,2026-06-06T01:32:56.029343,acc_909590c0ff,dev_89f01610d9,ses_bb20006d69,238028.89,INR,,,,bank_transfer,consent_grant,False,127.0.0.1,IN,TG,unknown,True,Mozilla/5.0,,,False,149452.17,103749.31,0,3,350,576,False,False,0.0919,,camp_ob001_33219690,11,1,OB-001,Fine_Print_Exploitation,Third_Party_Open_Banking,open_banking,False,crude,38792,2.2943,1.3548,24,0,2,1,5,1,False
txn_00018947_068d06c5,2026-07-28T00:16:24.957972,acc_4668e71fb1,dev_1b3f31fd3d,ses_57bc292720,4399.08,INR,mch_9423d67731,5411.0,0.7415,upi,purchase,False,127.0.0.1,IN,KA,unknown,True,Mozilla/5.0,,mch_9423d67731,False,89963.45,69474.03,0,6,951,808,False,False,0.1266,1.0,camp_acq003_a4ffc8de,10,1,ACQ-003,PayFac_Sub_Merchant_Exploitation,Acquirer,acquirer,False,moderate,18131,0.0633,-0.3633,46,4,1,0,1,1,False
txn_00097229_45ecd150,2026-07-20T14:20:56.330896,acc_5258e72634,dev_ecb9757245,ses_684e35ba80,584846.7,INR,,,,upi,transfer,False,127.0.0.1,IN,UP,unknown,True,Mozilla/5.0,ben_b348907513,,False,0.0,477743.92,0,0,195,1380,False,False,0.0636,0.8168,camp_pif002_e9b3c5fe,9,1,PI-F002,Impersonation_Scam,Payment_Initiation,payment_initiation,False,crude,218677,1.2242,1.3951,33,0,1,14,0,0,False
txn_00079021_c2747a70,2026-06-19T08:10:41.666004,acc_39a22fb2a1,dev_f0e6588614,ses_81ff5c98b7,539076.73,INR,,,,crypto,transfer,False,127.0.0.1,IN,WB,unknown,True,Mozilla/5.0,ben_ea78c95ee2,,False,94757.32,143545.1,1,1,283,0,False,False,0.2527,0.196,camp_n003_ed7f5c23,2,1,N-003,Agentic_Fraud_Operations,Cross_Stage_Network,network,False,crude,99,3.7555,3.2172,36,1,2,8,4,0,False
txn_00011592_629ed368,2026-05-28T00:29:44.677747,acc_c9611e65c7,dev_a6bde595f6,ses_a51c8c7878,10524.75,HKD,,,,bank_transfer,transfer,False,127.0.0.1,HK,KA,biometric,True,Mozilla/5.0,ben_385bdba898,,False,8952.0,8952.0,1,2,176,1280,False,False,0.077,0.3165,camp_aml003_2f05788b,3,1,AML-003,AI_Generated_Customer_Communications,AML_Compliance,aml,False,moderate,356,1.1757,,2,1,1,0,3,1,False
txn_00053919_87e504ed,2026-05-31T00:34:16.192484,acc_9f654879c2,dev_cf103f71e7,ses_451c4c7ebc,253.59,INR,mch_404cd7f172,5411.0,0.2257,card,purchase,False,127.0.0.1,IN,MH,unknown,True,Mozilla/5.0,,mch_404cd7f172,True,0.0,0.0,0,0,151,574,True,True,0.2239,0.0,camp_gp001_05155fe4,1,1,GP-001,Payment_Amount_Manipulation,Gateway_Processor,gateway_processor,False,crude,-1,,,0,0,0,0,6,1,False
txn_00029446_0cfe4128,2026-07-18T11:47:46.055859,acc_7644eeee87,dev_15ef0c2f28,ses_25e1bfab7c,460532.59,INR,,,,bank_transfer,transfer,False,127.0.0.1,IN,UP,otp,True,Mozilla/5.0,ben_0d60dbb398,,True,0.0,0.0,0,0,515,0,False,True,0.2091,0.0,camp_auth002_18b48754,1,1,AUTH-002,Law_Enforcement_Impersonation,Authentication,authentication,False,crude,-1,,0.8386,8,0,0,11,5,0,False
txn_00064937_38c3a100,2026-08-11T03:45:23.395860,acc_4da39f0f56,dev_6b533e9fc8,ses_ad4bba8873,4148.59,USD,,,,card,webhook_event,False,127.0.0.1,US,TN,otp,True,Mozilla/5.0,,,False,466.67,466.67,0,3,285,245,False,False,0.2693,,camp_dii001_e52b0b1d,4,1,DII-001,Camera_Injection,Identity_KYC,kyc,False,evasive,4366,8.8898,-0.3902,17,1,1,3,1,1,False
txn_00002618_7bf9d5c3,2026-05-26T10:58:44.618137,acc_6793758253,dev_ecf20e2792,ses_a1448d256d,7115.0,INR,,,,card,transfer,False,127.0.0.1,IN,PB,unknown,True,Mozilla/5.0,ben_4d919184ed,,False,77438.1,77438.1,2,6,347,1275,False,False,0.2679,0.4718,camp_ag004_a0cda3b9,7,1,AG-004,A2A_Injection,AI_Agent_Commerce,agent_commerce,False,moderate,100,0.0919,-0.7923,6,4,1,10,1,0,False
txn_00014398_94b40911,2026-08-14T15:59:10.788551,acc_bbccc9de38,dev_aea3d45f15,ses_382732af5a,296580.49,INR,,,,bank_transfer,transfer,False,127.0.0.1,IN,RJ,unknown,True,Mozilla/5.0,ben_1dd2fde1a9,,False,14135.49,14135.49,5,5,567,1777,False,False,0.7267,0.1991,camp_aml005_20078592,6,1,AML-005,Investigator_Impersonation,AML_Compliance,aml,False,crude,18,20.9813,12.3129,14,4,1,15,4,0,False
txn_00066873_d7b70d87,2026-06-16T16:26:12.905670,acc_3375a41ea5,dev_2c61db6038,ses_077d2a6a98,787.63,INR,,,,account_recovery,password_reset,False,127.0.0.1,IN,RJ,document_upload,True,Mozilla/5.0,,,False,0.0,140080.82,0,0,130,0,False,False,0.0,,camp_ato001_d3eef16d,3,1,ATO-001,Customer_Support_Impersonation,Identity_KYC,kyc,False,crude,96201,0.0056,-0.3277,13,0,3,16,1,0,False
txn_00065246_b307c988,2026-08-07T09:47:09.135693,acc_84b0022119,dev_960d98ca1d,ses_02a56e58fe,71993.14,INR,,,,wallet,auth_attempt,False,127.0.0.1,IN,KL,otp,True,Mozilla/5.0,,,False,0.0,0.0,0,0,305,349,False,False,0.1688,,camp_dii001_dc142585,1,1,DII-001,Synthetic_Biometrics,Identity_KYC,kyc,False,evasive,-1,,0.2913,37,0,0,9,4,0,False
txn_00092826_f1f9daa3,2026-07-26T03:42:44.092676,acc_f50787afaf,dev_c38f49354d,ses_7dba36a57c,10886.31,USD,,,,card,tpp_onboarding,False,127.0.0.1,US,HR,unknown,True,Mozilla/5.0,,,False,0.0,0.0,0,0,684,925,False,False,0.1904,,camp_ob002_4b3faa98,1,1,OB-002,Front_Business_TPPs,Third_Party_Open_Banking,open_banking,False,moderate,-1,,-0.5869,8,0,0,3,6,1,False
txn_00049623_93061a6f,2026-06-24T03:16:43.572646,acc_582387adb6,dev_2e94201b2a,ses_a8276c9b76,2698.66,INR,,,,token,transfer,False,127.0.0.1,IN,GJ,biometric,True,Mozilla/5.0,ben_991ea8f1e4,,False,0.0,45565.56,0,0,780,340,False,False,0.0,0.1168,camp_eff001_a541f8c6,1,1,EFF-001,Cloud_Phone_Farm,Device_Session,device_session,False,evasive,226772,0.0592,-0.9177,4,0,1,3,2,1,False
txn_00070332_4ab98fcf,2026-08-19T03:07:32.398728,acc_6860e0ddb9,dev_5e19e15606,ses_2a558bde0d,825.91,INR,mch_59abe71dcb,5411.0,0.4395,swift,refund,False,127.0.0.1,IN,PB,password,True,Mozilla/5.0,,mch_59abe71dcb,True,0.0,0.0,0,0,121,1320,False,True,0.2212,0.0,camp_mch005_08451994,1,1,MCH-005,Product_Defect_Fabrication,Merchant,merchant,False,moderate,-1,,-0.3479,36,0,0,3,2,1,False
txn_00028836_c8c9786e,2026-06-17T15:25:18.225847,acc_0b3a1e5925,dev_baa2523757,ses_6853dc2321,2685.51,INR,,,,card,transfer,False,127.0.0.1,IN,GJ,otp,True,Mozilla/5.0,ben_43fc808506,,True,1838.45,1838.45,0,1,747,499,False,True,0.1249,0.0139,camp_auth002_d75a1254,1,1,AUTH-002,Bank_Official_Impersonation,Authentication,authentication,False,evasive,30805,1.4607,-0.6972,7,1,1,15,2,0,False
txn_00103839_d6718a4c,2026-06-18T01:23:41.525706,acc_2ce39a52ce,dev_2adf6854b9,ses_007c886a38,1291349.53,INR,,,,swift,cross_border_transfer,False,127.0.0.1,IN,DL,unknown,False,Mozilla/5.0,ben_55df0aca69,,True,1746329.5,1235114.72,8,12,735,1281,False,True,0.6926,0.0,camp_r001_e91932ce,11,1,R-001,Deepfake_Voice_Verification_Bypass,Payment_Rail,payment_rail,False,crude,514,1.0455,0.407,40,7,1,1,3,1,False
txn_00008588_715524ce,2026-07-11T14:34:00.107951,acc_92d89a66ed,dev_6bc9ac4fec,ses_91acf3bf66,188785.51,INR,,,,wallet,transfer,False,127.0.0.1,IN,KA,document_upload,True,Mozilla/5.0,ben_3ce118b3dc,,False,441293.33,459305.06,2,2,198,136,False,False,0.1803,0.162,camp_ag001_a3b7543e,3,1,AG-001,Merchant_Side_Manipulation,AI_Agent_Commerce,agent_commerce,False,evasive,73,0.411,0.2729,16,2,2,14,5,0,False
txn_00046122_37a7c12c,2026-06-02T09:06:07.687792,acc_1bd3880063,dev_24a5c70403,ses_f086e63307,268.53,INR,,,,device_session,account_creation,False,127.0.0.1,IN,TG,unknown,True,Mozilla/5.0,,,False,1024.2,33174.13,6,12,151,110,False,False,0.6602,,camp_eff001_1cc64903,13,1,EFF-001,AI_Orchestrated_Farm,Device_Session,device_session,False,crude,411,0.0081,-0.2243,24,1,2,9,1,0,False
txn_00074430_ca73c93b,2026-07-28T07:39:36.670081,acc_2ab36cee54,dev_51b6e9b319,ses_2e8f4d0131,303.19,INR,,,,authentication,transfer,False,127.0.0.1,IN,KA,otp,True,Mozilla/5.0,ben_f96ba66c63,,True,2746.42,126964.14,1,1,809,2141,False,True,0.1501,0.0098,camp_mch003_5827a8b1,2,1,MCH-003,Scam_Merchant_Storefronts,Merchant,merchant,False,evasive,3527,0.0024,-0.4787,46,0,2,7,1,0,False
txn_00032728_72631971,2026-07-21T16:23:59.920892,acc_718a49b723,dev_060db4aae6,ses_56c9863d99,1476.3,SAR,mch_5c3567fe4e,5411.0,0.6338,card,bill_payment,False,127.0.0.1,SA,WB,biometric,True,Mozilla/5.0,,mch_5c3567fe4e,False,1243.38,31933.74,0,1,384,1187,False,False,0.0177,0.2048,camp_aut001_30f7ed03,10,1,AUT-001,Low_And_Slow_Fraud,Authorization,authorization,False,evasive,23662,0.0462,-0.3618,22,1,2,16,1,0,False
txn_00066551_dbebf537,2026-06-23T11:37:41.236732,acc_a870adc54b,dev_14d35a03c1,ses_e57639aef1,566.2,AED,,,,authentication,transfer,False,127.0.0.1,AE,PB,biometric,True,Mozilla/5.0,ben_9b249aa6a7,,True,1573.37,1314.35,2,3,901,72,False,True,0.3137,0.0347,camp_dii001_045a677d,4,1,DII-001,Voice_Cloning,Identity_KYC,kyc,False,evasive,1368,0.4308,-0.2512,28,1,1,11,1,0,False
txn_00072679_3a3250f3,2026-06-10T15:36:05.961989,acc_5e642263d4,dev_fc50a04f1e,ses_0744017fd8,2431.81,INR,mch_2ad00e3ad3,5411.0,0.2322,card,purchase,False,127.0.0.1,IN,WB,unknown,False,Mozilla/5.0,,mch_2ad00e3ad3,True,0.0,0.0,0,0,107,1229,False,True,0.1108,0.0,camp_mch002_9aef073e,1,1,MCH-002,Commercial_Laundering,Merchant,merchant,False,moderate,-1,,,1,0,0,15,2,0,False
txn_00036412_fda89583,2026-06-27T02:34:07.887314,acc_758b764d6b,dev_1a82daa125,ses_ae054af97e,9383.5,GBP,,,,upi,transfer,False,127.0.0.1,GB,MH,unknown,True,Mozilla/5.0,ben_8d5f4a0b85,,False,2938.53,515859.67,2,6,421,0,False,False,0.4182,0.1451,camp_cm001_ad6e72a3,4,1,CM-001,Unwitting_Exploitation,Cash_Out_Mule,cash_out,False,crude,1363,0.0182,-0.2676,36,4,2,2,5,1,False
txn_00037069_67ae6c19,2026-07-02T15:48:38.305231,acc_9db8f5b68b,dev_a22ec4489b,ses_0807996961,28333.53,GBP,mch_8016de77eb,5814.0,0.1344,bank_transfer,purchase,False,127.0.0.1,GB,GJ,password,True,Mozilla/5.0,,mch_8016de77eb,True,223546.15,223546.15,2,7,578,1181,False,True,0.4427,0.0,camp_cm003_8b2b49e0,8,1,CM-003,Mule_As_A_Service,Cash_Out_Mule,cash_out,False,evasive,1610,0.1267,-0.7454,16,4,1,15,3,0,False
txn_00001727_e04ec2e8,2026-08-09T13:06:35.111859,acc_76bb930d8d,dev_85104b60d7,ses_31a15cc3cb,282644.75,GBP,,,,crypto,transfer,False,127.0.0.1,GB,WB,unknown,True,Mozilla/5.0,ben_08f6dfedc9,,False,136261.44,134214.7,0,4,971,218,False,False,0.2315,0.9939,camp_ag005_693cbbd4,20,1,AG-005,Self_Evolving_Fraud,AI_Agent_Commerce,agent_commerce,False,moderate,4699,2.1059,1.3806,24,4,1,13,6,0,False
txn_00023938_28c61090,2026-06-04T18:51:10.542346,acc_c21b38b0ef,dev_3d732efeb9,ses_f24f541f51,5.64,INR,,,,account_recovery,password_reset,False,127.0.0.1,IN,PB,video_verification,False,Mozilla/5.0,,,False,15650.33,29522.61,16,22,306,1912,False,False,0.7421,,camp_auth003_12cc937a,23,1,AUTH-003,Hybrid_Recovery,Authentication,authentication,False,crude,115,0.0002,-0.6244,30,2,2,18,3,0,False
txn_00059282_c15bb801,2026-06-29T13:58:13.013053,acc_b623cd443e,dev_438791465b,ses_dc1067a26c,7719.93,INR,mch_d1908b4105,5411.0,0.6538,upi,bill_payment,False,127.0.0.1,IN,KL,biometric,True,Mozilla/5.0,,mch_d1908b4105,True,10625.51,1176607.46,0,2,227,1308,False,True,0.0994,0.0,camp_gp007_1564aeab,1,1,GP-007,Distributed_AI_Agent_Fraud,Gateway_Processor,gateway_processor,False,evasive,10656,0.0066,-0.3741,61,2,2,13,0,0,False
txn_00047513_54d18df2,2026-05-24T09:43:24.145368,acc_0ddf119e82,dev_94973ecb64,ses_a95a376a9b,123.39,GBP,,,,card,login_attempt,False,127.0.0.1,GB,RJ,unknown,True,Mozilla/5.0,,,False,0.0,0.0,0,0,736,0,True,False,0.2057,,camp_bot001_299a2427,1,1,BOT-001,Card_Testing,Device_Session,device_session,False,moderate,-1,,,0,0,0,9,6,0,False
txn_00054761_87071900,2026-05-27T09:35:15.009091,acc_01725f934c,dev_f298dd8590,ses_958a877ecd,133984.65,INR,,,,account_opening,token_usage,False,127.0.0.1,IN,GJ,otp,True,Mozilla/5.0,,,False,0.0,1296342.15,0,0,864,56,False,False,0.0098,,camp_gp006_963ca47d,1,1,GP-006,AI_Assistant_Credential_Theft,Gateway_Processor,gateway_processor,False,moderate,399804,0.1034,,1,0,1,9,2,0,False
txn_00074730_8de705ec,2026-06-07T06:21:25.493108,acc_4a967ec88a,dev_d071613bfd,ses_3255e30bc8,480638.31,AUD,mch_8054ee518d,5411.0,0.0391,card,purchase,True,127.0.0.1,AU,RJ,unknown,True,Mozilla/5.0,,mch_8054ee518d,True,172507.17,145455.86,0,5,124,2079,False,True,0.293,0.1081,camp_mch004_d7f0b525,13,1,MCH-004,Network_Laundering,Merchant,merchant,False,crude,31746,3.3044,1.866,12,5,1,6,6,0,False
txn_00086480_08e68337,2026-06-14T01:59:24.320127,acc_3cb1af58e5,dev_b95d191e2f,ses_a4848f89ad,1392.67,INR,,,,upi,session_login,False,127.0.0.1,IN,DL,biometric,True,Mozilla/5.0,,,False,860.36,1584.22,6,6,605,590,False,False,0.4619,,camp_sia001_ef0e41bc,7,1,SIA-001,Mule_Account_Creation,Account_Creation,onboarding,False,evasive,49,0.8791,-0.4509,15,0,1,1,6,1,False
txn_00065930_17468445,2026-07-26T01:55:08.094404,acc_3ffd171557,dev_e25b512677,ses_e0656e804e,458.43,INR,,,,wallet,cross_border_transfer,False,127.0.0.1,IN,UP,unknown,True,Mozilla/5.0,ben_f1d0638b62,,True,457.74,8247.12,0,1,295,602,False,True,0.0,0.0,camp_ato001_ec344b3f,1,1,ATO-001,Customer_Support_Impersonation,Identity_KYC,kyc,False,evasive,64501,0.0556,-0.5406,10,0,1,1,6,1,False
txn_00068390_a1b34766,2026-07-08T05:55:28.566277,acc_98e53077e7,dev_3b639809be,ses_93ff925fad,460.37,INR,mch_998e2b8d62,5814.0,0.8708,upi,purchase,False,127.0.0.1,IN,MH,biometric,True,Mozilla/5.0,,mch_998e2b8d62,True,930.0,930.0,4,4,810,20,False,True,0.3694,0.0076,camp_sif001_6bfd7619,5,1,SIF-001,Mule_Account,Identity_KYC,kyc,False,evasive,719,0.495,-0.2799,18,1,2,5,2,1,False
txn_00098223_ab80a647,2026-07-31T05:12:32.182957,acc_7ccbf96567,dev_795ac26671,ses_b4a7761518,294814.65,INR,,,,wallet,transfer,False,127.0.0.1,IN,TN,unknown,True,Mozilla/5.0,ben_b09e5b6ce4,,False,0.0,292255.33,0,0,52,1143,False,False,0.0169,0.7212,camp_pif002_cd6bea1b,5,1,PI-F002,Impersonation_Scam,Payment_Initiation,payment_initiation,False,crude,119005,1.0088,1.2647,65,0,1,5,4,1,False
